Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,EquivDiameter,Compactness,ShapeFactor1,ShapeFactor3,Class
1103.271,384.0908865,254.2119629,1.510907992,311.5757088,0.811203077,0.005037522,0.658050431,BARBUNYA
870.899,342.1205085,195.1835561,1.752814199,257.6957153,0.753230832,0.006559562,0.567356687,SIRA
734.606,273.2448178,181.2382255,1.507655557,222.282104,0.813490649,0.007041303,0.661767035,DERMASON
674.921,261.1331351,162.0316558,1.611618013,205.4920668,0.786924519,0.007873757,0.619250199,DERMASON
687.873,229.6498757,194.93395,1.17809071,211.3505688,0.920316496,0.006545902,0.846982453,SEKER
982.497,410.2849482,185.6243139,2.210297453,275.6203262,0.671777815,0.006876591,0.451285433,HOROZ
762.295,284.0426015,189.9168647,1.495615473,231.8125859,0.816119078,0.00673007,0.666050349,SIRA
553.724,197.5997215,148.4510652,1.331076481,171.1606517,0.866198851,0.008587932,0.750300449,DERMASON
904.349,289.7805138,230.4202782,1.257617238,258.1523407,0.890854728,0.005536396,0.793622146,BARBUNYA
737.002,275.7104307,183.7473851,1.500486282,224.9100573,0.815747365,0.006939778,0.665443763,DERMASON
771.006,262.5414129,222.1515576,1.181812164,241.3623876,0.919330725,0.005738108,0.845168982,SEKER
695.555,270.4299671,163.1232021,1.657826499,209.6144638,0.775115517,0.007836505,0.600804065,DERMASON
718.098,269.2444838,175.9256515,1.530444716,216.9189725,0.805658001,0.007285542,0.649084814,SIRA
697.535,262.9989711,170.6002761,1.541609293,211.6545774,0.804773405,0.007474959,0.647660233,DERMASON
919.075,359.9526927,192.9524331,1.865499631,262.5343335,0.729357882,0.006649413,0.53196292,HOROZ
687.045,225.0636401,199.6920336,1.127053674,211.8650205,0.941356056,0.00638406,0.886151223,SEKER
944.057,393.2035226,174.8887391,2.248306693,260.8582263,0.663417826,0.0073573,0.440123212,HOROZ
1020.532,398.4841287,233.3607701,1.707588334,302.9734836,0.760315058,0.005527286,0.578078988,CALI
566.508,205.0815284,147.4884517,1.39049211,173.8582951,0.847752094,0.008638649,0.718683613,DERMASON
766.587,290.1321084,188.6349728,1.538061072,233.6453412,0.805306736,0.00676693,0.648518939,SIRA
784.568,272.4072947,215.9622903,1.261365094,242.3704868,0.88973567,0.005904313,0.791629562,SEKER
618.33,221.8992881,159.8084343,1.388533022,188.0030047,0.84724474,0.00799349,0.717823649,DERMASON
645.659,245.8084162,156.791632,1.567739381,195.9874756,0.797318003,0.008147985,0.635715998,DERMASON
665.826,218.999894,196.5777218,1.114062631,207.4315723,0.947176588,0.006480437,0.897143488,SEKER
738.445,275.1506764,186.5901863,1.474625659,226.1745901,0.822002668,0.006848462,0.675688386,DERMASON
573.98,212.1768045,145.921687,1.454045721,175.7375839,0.828260112,0.008747395,0.686014813,DERMASON
1054.15,401.1511692,236.8815779,1.693467144,306.8963161,0.765039067,0.00542294,0.585284774,CALI
1456.617,522.3663458,374.7944989,1.393740696,441.476096,0.845146514,0.003412486,0.714272629,BOMBAY
643.197,239.6030421,161.9943102,1.479083073,196.9013564,0.821781538,0.007868737,0.675324896,DERMASON
949.025,380.1034973,196.0077084,1.939227291,272.1616868,0.716019949,0.006533682,0.512684568,HOROZ
782.848,281.7191347,209.3760487,1.345517486,242.6671155,0.8613796,0.006091225,0.741974815,SEKER
876.469,358.5532487,172.2287515,2.081843163,248.0484383,0.691803628,0.007419776,0.47859226,HOROZ
668.231,209.6932927,200.2495993,1.047159612,204.8155836,0.97673884,0.006364564,0.954018762,SEKER
766.264,287.1168982,185.7958952,1.545334992,230.3110059,0.802150648,0.006891908,0.643445662,DERMASON
733.929,255.6823119,202.1582879,1.264762946,227.0398709,0.887976447,0.006315483,0.788502171,SEKER
861.472,346.1250999,177.6646917,1.948192951,247.4625813,0.714951274,0.007196546,0.511155325,HOROZ
610.166,222.1737253,152.2590895,1.459182017,183.5689456,0.826240571,0.008394685,0.682673481,DERMASON
1009.049,365.3323503,229.3557322,1.592863395,288.2937005,0.789127216,0.005596647,0.622721763,BARBUNYA
796.917,301.8024792,192.9652767,1.564024805,240.9082915,0.798231652,0.006621089,0.63717377,SIRA
823.619,310.8757137,199.2706202,1.560067979,248.5893829,0.799642339,0.006405186,0.639427871,SIRA
719.325,271.3390351,158.5661122,1.711204439,205.7954494,0.758443949,0.008157383,0.575237224,HOROZ
671.953,237.0317762,176.1377229,1.345718408,203.8310074,0.859931148,0.007264006,0.73948158,DERMASON
695.361,241.6436104,195.2970133,1.237313394,216.8690747,0.897474898,0.006541693,0.805461193,SEKER
710.104,264.5461903,178.785431,1.47968539,217.3851092,0.821728368,0.007127743,0.675237511,DERMASON
632.81,243.0925497,150.4128659,1.616168593,191.0162968,0.785776022,0.008482833,0.617443957,DERMASON
559.918,213.2098015,133.9332071,1.591911416,168.9406335,0.792368044,0.009511501,0.627847118,DERMASON
616.649,230.1196917,152.486387,1.509116297,187.1511331,0.81327735,0.008365251,0.661420048,DERMASON
666.57,249.7227831,164.4658,1.518387307,202.0145388,0.808955179,0.007791176,0.654408482,DERMASON
745.217,297.3985416,164.8818847,1.803706588,220.6724261,0.742009106,0.007775938,0.550577514,DERMASON
695.011,258.9551086,175.8663598,1.472453908,213.2935118,0.823669836,0.007247351,0.678431998,DERMASON
849.668,323.2175559,199.8146902,1.617586552,253.3330599,0.783784963,0.006412411,0.614318868,SIRA
651.651,221.2627854,187.2561106,1.181605154,203.4777716,0.919620402,0.006804317,0.845701683,SEKER
1622.689,597.6705159,390.6550596,1.529918789,481.363167,0.805398885,0.003284175,0.648667364,BOMBAY
831.527,317.1805409,198.2224463,1.600124238,250.3527308,0.789306715,0.006443354,0.62300509,SIRA
847.834,328.1472382,194.5060968,1.687079447,252.0355548,0.768056304,0.006577415,0.589910485,SIRA
1109.72,348.0218186,243.3940844,1.429869668,290.5307942,0.834806264,0.005249673,0.696901498,BARBUNYA
613.302,225.6600142,156.9442433,1.437835562,188.1079482,0.833590075,0.008119895,0.694872413,DERMASON
656.499,248.0332937,153.1977689,1.619039856,194.6576709,0.784804604,0.008334452,0.615918267,DERMASON
690.766,245.534629,180.7026974,1.358776778,210.4177557,0.85697792,0.007060868,0.734411156,DERMASON
807.284,314.663635,182.2107792,1.726921077,238.8861578,0.759179426,0.007020608,0.576353401,SIRA
749.328,282.0899106,184.299264,1.530607906,227.8515798,0.807726797,0.006918207,0.652422578,DERMASON
644.916,243.2841575,160.0686273,1.51987408,196.9401508,0.809506681,0.00798648,0.655301066,DERMASON
1002.344,374.9274984,226.5619618,1.654856338,291.0255908,0.776218314,0.005636312,0.602514872,BARBUNYA
618.046,218.624846,168.8209692,1.295010016,191.8609613,0.877580773,0.007561995,0.770148013,DERMASON
718.332,243.0128936,204.0932073,1.190695647,222.5225514,0.915682078,0.006248724,0.838473668,SEKER
1425.6,538.2389592,334.9105788,1.607112445,423.651908,0.787107475,0.003818272,0.619538177,BOMBAY
765.967,269.8155475,201.5531315,1.338681992,233.009615,0.863588541,0.00632746,0.745785168,SEKER
949.061,356.9393556,219.2460922,1.628030639,279.4829147,0.782998317,0.005818272,0.613086364,BARBUNYA
1086.614,415.8675579,243.8905633,1.705140011,316.5400227,0.761155846,0.005284549,0.579358221,CALI
744.344,255.1204803,211.317871,1.207283034,232.076078,0.909672472,0.006031074,0.827504007,SEKER
1002.657,399.1664968,195.0594106,2.046384205,278.4194138,0.69750196,0.006556396,0.486508984,HOROZ
593.741,217.4136744,153.3228931,1.418011818,182.4523168,0.839194302,0.008315688,0.704247077,DERMASON
612.332,223.6086795,159.0774533,1.405659161,188.2466547,0.841857548,0.00803423,0.708724132,DERMASON
641.008,228.7848135,169.9916744,1.345858933,197.0694106,0.861374527,0.00750065,0.741966076,DERMASON
762.303,287.5245902,188.8720731,1.522324532,232.4515859,0.808458107,0.006775168,0.653604511,SIRA
717.764,258.216335,186.3356837,1.385758916,219.1090374,0.84854832,0.00684815,0.720034252,SIRA
966.28,394.1802448,195.9888345,2.011238272,276.9452598,0.702585336,0.006543605,0.493626155,HOROZ
809.477,308.1729124,197.1724446,1.562961362,245.8727589,0.797840268,0.006490584,0.636549093,SIRA
591.19,225.5933728,142.754282,1.580291461,178.9077106,0.793053929,0.00897384,0.628934534,DERMASON
680.407,256.2317016,167.3011797,1.531559443,206.8168496,0.807147782,0.007627306,0.651487542,DERMASON
1044.679,404.7696557,232.095506,1.743978859,304.4826173,0.752236767,0.005558954,0.565860154,CALI
1011.37,404.4650897,198.3090131,2.039569878,282.1331541,0.697546367,0.006469682,0.486570935,HOROZ
1534.393,568.3886482,387.3556881,1.467355884,467.9632061,0.823315539,0.0033047,0.677848476,BOMBAY
636.623,230.5816083,169.0705844,1.363818604,197.1856719,0.855166522,0.007550645,0.73130978,DERMASON
588.854,212.5787945,149.7495566,1.419562097,178.0445027,0.837545923,0.00853833,0.701483174,DERMASON
657.523,227.9380769,187.3160543,1.21686354,206.5211327,0.906040516,0.006804528,0.820909416,SEKER
778.746,294.8125659,186.5086959,1.580690726,234.2521673,0.794579996,0.006840516,0.63135737,SIRA
613.77,220.7632719,161.9728633,1.362964557,188.7465032,0.854972395,0.007890038,0.730977796,DERMASON
760.568,282.0889342,179.8807136,1.568199995,224.9072267,0.797291916,0.007100507,0.635674399,SIRA
765.008,283.6796592,180.5479036,1.57121547,225.5460325,0.795072982,0.007100157,0.632141046,SIRA
806.705,303.7687476,194.330369,1.563156336,242.7379377,0.799087923,0.006564141,0.638541509,SIRA
904.195,335.2377689,211.0529578,1.588405926,264.8760439,0.790113968,0.006083839,0.624280083,HOROZ
721.875,270.5830983,179.9231785,1.50388127,220.3953008,0.814519836,0.007092611,0.663442563,DERMASON
967.97,387.025815,195.6104538,1.978553843,274.7458456,0.709890232,0.006528115,0.503944141,HOROZ
672.491,231.2618911,192.6081255,1.200686059,210.973714,0.912271853,0.006615421,0.832239935,SEKER
844.194,343.8945066,176.1705569,1.952054377,244.8582793,0.712015675,0.007303075,0.506966321,HOROZ
828.828,314.2082364,198.3686613,1.583961067,249.1598156,0.792976717,0.00644424,0.628812073,SIRA
731.101,242.8971552,214.4152043,1.1328355,228.0275346,0.938782236,0.005947822,0.881312087,SEKER
665.248,239.2844011,177.0818406,1.351264479,205.6252387,0.859334072,0.007205625,0.738455047,DERMASON
596.614,227.0118822,144.942118,1.566224403,181.2410191,0.798376796,0.008799251,0.637405508,DERMASON
1081.364,342.2177385,246.0475649,1.390860091,289.0281068,0.844573715,0.005215939,0.713304761,BARBUNYA
1055.432,406.811607,207.7091593,1.958563639,290.206311,0.713367824,0.006150207,0.508893653,HOROZ
802.135,282.2464816,216.0487319,1.306401936,246.730884,0.874168148,0.005903256,0.76416995,SEKER
1066.561,412.4698493,234.249191,1.760816537,310.2652881,0.752213255,0.005455517,0.565824782,CALI
701.948,266.010041,167.1449252,1.591493375,210.6022306,0.791707824,0.007636287,0.626801278,DERMASON
740.91,267.5485998,187.8955797,1.423921734,224.0876936,0.837558835,0.006783859,0.701504802,DERMASON
912.246,376.3529861,181.1850525,2.077174584,260.6702415,0.692621691,0.007052167,0.479724806,HOROZ
779.01,286.9602607,193.008429,1.486775796,234.1706231,0.816038508,0.006662958,0.665918847,SIRA
695.582,238.9158223,200.7943345,1.189853404,218.9288227,0.916342922,0.006346717,0.839684351,SEKER
836.372,313.6497671,198.9756383,1.576322457,249.5963495,0.79578044,0.006410304,0.633266508,SIRA
783.691,298.2100055,184.6168438,1.615291429,234.3988755,0.786019487,0.006910688,0.617826634,SIRA
734.078,248.1616598,204.3892451,1.214162026,225.0826548,0.907000118,0.006236785,0.822649214,SEKER
787.024,301.8650033,183.9405001,1.641101352,235.4422011,0.779958586,0.006933528,0.608335396,SIRA
1142.436,351.9454687,237.8849058,1.479477933,289.1228041,0.821498868,0.005360691,0.67486039,BARBUNYA
997.586,392.3467629,214.5200565,1.828951425,289.3517111,0.737489737,0.005966616,0.543891113,CALI
1047.573,399.9223342,236.1586535,1.693447724,306.4728503,0.76633092,0.005421279,0.587263079,CALI
991.559,362.9654923,218.7750977,1.659080472,280.9052288,0.773917176,0.005856738,0.598947795,BARBUNYA
1153.995,453.3610781,259.4846038,1.747159837,341.4442545,0.753139762,0.004951249,0.567219501,CALI
743.142,295.1079192,156.380855,1.887110281,213.4933939,0.723441765,0.008243699,0.523367987,HOROZ
603.375,224.3136749,152.6644581,1.469324804,184.2750625,0.821506146,0.008410711,0.674872347,DERMASON
865.13,352.5693885,178.6101796,1.973960215,250.2408186,0.709763317,0.007168667,0.503763966,HOROZ
778.307,293.3547028,180.0693261,1.629120902,229.4358641,0.782110741,0.00709546,0.611697212,SIRA
1043.71,407.1827136,226.7234458,1.795944448,302.7044054,0.74341173,0.005657987,0.552661,CALI
1070.415,419.0838849,229.3790307,1.827036602,308.0847097,0.735138527,0.00562174,0.540428653,CALI
908.672,373.3477056,181.8319054,2.053257401,259.9414346,0.696244896,0.007035137,0.484756956,HOROZ
615.237,226.4332437,152.5744614,1.48408352,185.6037961,0.819684394,0.008369058,0.671882505,DERMASON
1039.343,394.2064883,245.7193692,1.604295541,310.4109357,0.787432335,0.005209066,0.620049683,BARBUNYA
672.253,252.4336296,164.8412484,1.531374168,203.8153905,0.807401893,0.007737192,0.651897817,DERMASON
766.806,285.2327442,193.2649859,1.475863529,234.5210622,0.822209466,0.006603068,0.676028405,SIRA
776.375,256.5118827,233.1686431,1.100113117,244.4315152,0.952905233,0.005466423,0.908028382,SEKER
765.454,285.6492679,185.5395826,1.539559721,229.6521901,0.803965618,0.006896076,0.646360715,SIRA
916.327,373.1166089,188.3618504,1.980850199,264.5850651,0.709121649,0.006786159,0.502853514,HOROZ
576.656,210.9344334,145.714377,1.447588342,175.0734005,0.829989669,0.008762283,0.68888285,DERMASON
781.67,293.0467026,186.3169009,1.572840151,232.6979402,0.794064353,0.006890677,0.630538196,SIRA
1047.307,372.3997455,249.1056703,1.494946884,304.4010642,0.817404061,0.005117138,0.668149398,BARBUNYA
719.448,261.5658115,183.6882624,1.423965844,218.9898798,0.837226695,0.006944532,0.700948538,DERMASON
698.336,236.5589109,203.4651127,1.162650971,219.2687813,0.926909836,0.006264636,0.859161844,SEKER
634.927,237.9192803,161.3935368,1.474156184,195.8575018,0.823209878,0.007896949,0.677674504,DERMASON
561.892,207.3482325,139.5295371,1.486052608,169.9625217,0.819696024,0.009139115,0.671901571,DERMASON
974.886,344.9799398,242.1259681,1.424795294,288.4107131,0.836021692,0.005280575,0.69893227,BARBUNYA
1013.073,382.5846158,236.8221826,1.615493159,299.2694706,0.782230802,0.005438921,0.611885027,CALI
1088.569,425.7610892,242.4923647,1.755771114,319.7397317,0.75098392,0.005302527,0.563976848,CALI
1003.086,380.6843,231.1731654,1.646749524,295.1094456,0.775207818,0.00556556,0.600947161,CALI
828.199,308.139263,204.6332337,1.505812411,250.5738647,0.813183825,0.006248642,0.661267934,SIRA
1525.752,567.6990173,350.4823129,1.619765096,442.8496515,0.780078242,0.003685663,0.608522064,BOMBAY
582.828,220.2652552,141.9059831,1.552191461,175.8136412,0.798190532,0.009073001,0.637108125,DERMASON
855.498,359.2125934,167.0938387,2.149765642,244.5929404,0.680914157,0.007644936,0.46364409,HOROZ
661.896,241.8120563,168.5512179,1.434650306,201.5918148,0.83367148,0.00757604,0.695008136,DERMASON
1591.722,606.095091,374.2659261,1.619423647,473.1421808,0.78064018,0.003447208,0.60939909,BOMBAY
948.85,386.3881482,184.072856,2.099104435,263.3865156,0.681663029,0.007091643,0.464664485,HOROZ
903.261,355.3339372,205.4576502,1.729475329,269.437004,0.758264201,0.00623207,0.574964598,CALI
1025.211,390.6159171,243.8090267,1.602138864,307.5987273,0.787471052,0.005256431,0.620110658,CALI
1018.512,407.842896,215.4897503,1.892632459,294.9260238,0.723136352,0.005970034,0.522926183,HOROZ
745.22,259.4401353,205.0985657,1.264953435,230.3027132,0.887691155,0.006228008,0.787995586,DERMASON
859.905,351.8895493,177.2036479,1.985791791,248.2331586,0.705429187,0.007271046,0.497630337,HOROZ
933.137,383.8828656,183.2796697,2.094519629,264.1106368,0.687997982,0.00700708,0.473341223,HOROZ
967.957,367.4426757,231.0804659,1.59010704,290.7804871,0.791362861,0.005533109,0.626255178,CALI
676.56,246.3710243,175.5086285,1.403754484,207.5573656,0.842458508,0.007281543,0.709736338,DERMASON
1092.347,390.0164579,235.1184437,1.658808436,302.5592563,0.775760228,0.005424656,0.601803931,BARBUNYA
908.41,371.8667481,181.5221973,2.048602065,257.3718852,0.692107822,0.007147847,0.479013238,HOROZ
915.833,377.5880225,184.7976491,2.043251223,263.6643304,0.698285737,0.006915532,0.48760297,HOROZ
727.406,269.0956667,183.6507878,1.46525735,222.064332,0.825224482,0.00694799,0.680995445,DERMASON
958.802,392.4084313,185.0411006,2.120655519,269.0657922,0.685677908,0.006901309,0.470154193,HOROZ
739.853,271.4731406,181.9153893,1.492304425,221.4327322,0.815670868,0.007049419,0.665318965,SIRA
873.56,368.740375,165.7711303,2.224394407,246.6766934,0.668971206,0.007715687,0.447522475,HOROZ
665.675,248.5658622,164.4457259,1.511537383,201.9641108,0.812517492,0.007758954,0.660184674,DERMASON
820.888,317.9655926,188.9931187,1.682418889,244.181356,0.767948991,0.006789929,0.589745653,SIRA
773.948,267.3380449,218.1230134,1.225629706,241.1988003,0.902224,0.005850872,0.814008147,SEKER
764.275,263.049911,215.7272214,1.219363552,238.0184731,0.904841489,0.005911898,0.81873812,SEKER
1776.585,679.8398711,400.169975,1.698877761,519.2187417,0.763736821,0.003210821,0.583293931,BOMBAY
642.761,235.0512883,161.9281807,1.451577405,194.474439,0.827370232,0.007913119,0.684541501,DERMASON
856.55,351.3257679,167.8875095,2.092626002,242.3888726,0.689926259,0.007613683,0.475998242,HOROZ
692.777,235.0484903,196.9907507,1.193195566,215.0768837,0.915031973,0.00646964,0.837283511,SEKER
1204.544,482.3869208,264.0325508,1.826997919,355.1151045,0.736162382,0.004870431,0.541935052,CALI
668.564,234.754845,184.2937385,1.273808035,207.8975459,0.885594271,0.006915538,0.784277214,SEKER
746.912,273.9575245,187.722989,1.459371204,226.5570696,0.826978817,0.006795761,0.683893964,SIRA
737.773,262.5202419,191.1768577,1.373180023,223.7607469,0.852356166,0.006675828,0.726511034,DERMASON
748.389,295.2733671,169.124068,1.74589797,223.1482139,0.755734309,0.007550011,0.571134345,DERMASON
1027.342,374.6665939,232.8190821,1.609260678,294.8547822,0.786979109,0.005487048,0.619336118,BARBUNYA
744.798,275.5565663,183.0033814,1.505745764,224.056441,0.81310507,0.006988855,0.661139854,SIRA
957.18,335.8778011,232.8607657,1.442397564,279.378114,0.831784992,0.005479068,0.691866272,BARBUNYA
817.505,314.2657636,189.4658877,1.658693116,243.5705167,0.775046298,0.006744624,0.600696764,SIRA
834.059,318.9300788,185.9829343,1.714835181,242.7300696,0.761076128,0.006892209,0.579236873,SIRA
715.093,247.637228,200.4703634,1.235280985,222.6340994,0.89903324,0.006361253,0.808260767,SEKER
724.039,272.47777,181.29903,1.502919072,221.8463463,0.814181452,0.007049148,0.662891436,DERMASON
716.279,268.0805534,169.8239972,1.578578751,212.4351723,0.792430371,0.007563496,0.627945892,SIRA
973.818,348.1459097,221.5746204,1.571235501,277.0716606,0.795849249,0.005774139,0.633376027,BARBUNYA
772.831,294.5868134,181.3121835,1.624749135,230.7694026,0.78336637,0.007043151,0.613662869,DERMASON
687.586,243.5302452,188.4149583,1.292520761,214.0294661,0.878861949,0.006768866,0.772398326,SEKER
