Perimeter,MajorAxisLength,MinorAxisLength,roundness,Compactness,ShapeFactor1,ShapeFactor3,ShapeFactor4,Class
1164.144,372.0207639,261.7787545,0.703605947,0.83551529,0.004902687,0.6980858,0.992068333,BARBUNYA
779.136,276.9653075,212.8479067,0.954091506,0.874647462,0.006009228,0.765008183,0.995456004,SEKER
722.26,270.5623827,181.160669,0.925628276,0.81751284,0.007041311,0.668327244,0.998142767,SIRA
612.74,217.883703,163.5326906,0.93170801,0.864055276,0.007827126,0.74659152,0.994725424,DERMASON
732.882,255.7183241,205.6748568,0.965436253,0.89636344,0.006196979,0.803467416,0.998961878,SEKER
638.527,238.8763025,155.2048378,0.896315008,0.805539163,0.008214171,0.648893343,0.998713988,DERMASON
927.901,377.7799429,181.8434323,0.781916994,0.69134241,0.007051554,0.477954328,0.992950675,HOROZ
711.477,244.8222746,202.4185983,0.965392103,0.908891276,0.006295574,0.826083351,0.999135489,SEKER
940.76,337.9805201,204.9073227,0.770001873,0.777469197,0.006232353,0.604458353,0.997012433,BARBUNYA
651.194,254.8002569,151.3874572,0.89524068,0.769716082,0.008434302,0.592462846,0.997174325,DERMASON
603.446,209.2363658,164.9686621,0.931364824,0.885954234,0.007752654,0.784914904,0.995539031,DERMASON
1120.351,410.471774,248.306459,0.795998924,0.775134694,0.005162647,0.600833793,0.993229552,BARBUNYA
880.106,365.5402721,165.7514278,0.768888322,0.672018936,0.007712796,0.45160945,0.995957884,HOROZ
1465.758,543.2584514,342.4687548,0.850095046,0.791844039,0.003737871,0.627016983,0.994637526,BOMBAY
756.026,276.6045894,182.5620716,0.870142228,0.811563674,0.006988847,0.658635598,0.997916092,SIRA
681.991,251.004246,173.3609214,0.920988269,0.829993616,0.00736342,0.688889402,0.997422969,DERMASON
730.923,265.8705858,189.8815075,0.930161131,0.843976894,0.006723242,0.712296997,0.997352625,DERMASON
774.123,270.9880395,207.8487847,0.926079967,0.875052722,0.006136088,0.765717266,0.998322993,SEKER
713.933,242.4137474,206.4400701,0.96756307,0.922125391,0.006176933,0.850315237,0.998488826,SEKER
1734.416,666.0177998,395.9859468,0.861804713,0.769523691,0.003228348,0.592166711,0.995978704,BOMBAY
563.168,206.9409613,143.9138028,0.924891088,0.833080429,0.008865226,0.694023002,0.997970899,DERMASON
738.041,272.3453541,184.1379992,0.906607558,0.821334966,0.00693026,0.674591127,0.997739523,DERMASON
669.728,250.066476,168.7113235,0.926223511,0.820447904,0.007564019,0.673134763,0.99773053,DERMASON
699.032,251.5874622,189.0989626,0.959259756,0.866216202,0.006744791,0.750330508,0.99828019,SEKER
853.978,324.4222097,201.7138171,0.877466369,0.784876763,0.006370839,0.616031534,0.990781466,SIRA
746.911,273.3943581,184.6308346,0.89153207,0.821103531,0.006907561,0.674211009,0.998346167,DERMASON
933.319,389.9463531,178.055523,0.784290638,0.674704935,0.007172614,0.455226749,0.996958745,HOROZ
991.765,392.2073851,208.165323,0.816943663,0.727510377,0.006133607,0.529271348,0.99720803,HOROZ
972.953,343.3965287,219.7961494,0.776984017,0.794972546,0.005866917,0.631981349,0.987370352,BARBUNYA
1108.267,394.022912,242.8951514,0.767524648,0.784366828,0.005252308,0.615231321,0.998024189,BARBUNYA
1209.324,466.1825802,271.1977325,0.840510802,0.757021837,0.004765816,0.573082062,0.985114706,CALI
665.098,248.6468229,163.5545788,0.905756336,0.810323708,0.007798483,0.656624511,0.998245355,DERMASON
597.772,224.6099506,147.2894074,0.911852293,0.808944918,0.0086625,0.65439188,0.997919201,DERMASON
839.093,327.1550577,183.9536544,0.84139063,0.748868257,0.006939779,0.560803667,0.997369455,SIRA
808.352,309.8567649,191.2461347,0.892313473,0.784419511,0.006678091,0.615313969,0.996930977,SIRA
734.841,248.2119894,214.3446965,0.972001164,0.929082209,0.005942635,0.863193752,0.99958171,SEKER
845.587,323.4701551,200.5589541,0.892260933,0.785995658,0.006371411,0.617789175,0.9963971,SIRA
1007.14,339.4168594,257.4166226,0.848634622,0.870095524,0.004954991,0.75706622,0.99823017,BARBUNYA
785.173,294.274185,184.9867064,0.868297118,0.791402647,0.006908169,0.626318149,0.99633788,SIRA
666.213,247.2244903,168.6270325,0.926226724,0.825525312,0.007557146,0.68149204,0.999137089,DERMASON
898.882,357.5199985,182.7376403,0.795393805,0.713745813,0.006990732,0.509433085,0.996688561,HOROZ
784.682,285.8990274,197.4622497,0.890854404,0.824583244,0.006549806,0.679937526,0.984458942,SIRA
1100.196,395.7101113,258.4131871,0.830881018,0.806700749,0.004944337,0.650766098,0.996523157,BARBUNYA
732.243,264.935208,185.6659611,0.901967517,0.83552823,0.006884116,0.698107423,0.996161247,SIRA
1041.775,389.4012176,238.9101238,0.844369396,0.782515584,0.005339823,0.612330639,0.998041827,BARBUNYA
666.13,251.1230508,166.1878075,0.926259316,0.812622487,0.00767796,0.660355306,0.997849612,DERMASON
658.745,243.5473137,168.2202678,0.930811218,0.830643976,0.007576994,0.689969415,0.998929556,DERMASON
736.146,273.6832994,184.9327727,0.918168308,0.820402426,0.006912067,0.673060141,0.996066395,SIRA
773.005,292.0289241,187.4694983,0.902472827,0.800430501,0.006805139,0.640688987,0.998027504,SIRA
982.961,389.4549751,183.5903167,0.723278914,0.683253807,0.007003074,0.466835765,0.990311006,HOROZ
653.729,219.9055494,190.1123396,0.964439446,0.929285523,0.006704642,0.863571584,0.998905089,SEKER
885.222,358.5253123,174.5640116,0.785123552,0.696388364,0.00732297,0.484956754,0.996020141,HOROZ
762.055,282.0538291,189.5305635,0.905548962,0.818390186,0.00673996,0.669762497,0.996720916,SIRA
679.982,251.691287,170.9740416,0.914452979,0.822356353,0.007480349,0.676269972,0.995538608,DERMASON
1015.689,353.4415739,218.5384799,0.736277557,0.784899451,0.005847422,0.616067148,0.996363398,BARBUNYA
784.574,265.3760649,218.6235884,0.929111768,0.907102304,0.005830903,0.822834589,0.998797096,SEKER
1093.363,427.0204786,248.5425315,0.870248459,0.760304269,0.005158062,0.578062581,0.993168286,CALI
655.511,224.4458788,187.8781612,0.96677736,0.914074748,0.006789457,0.835532645,0.998156772,SEKER
660.344,247.1110262,159.3799699,0.886107198,0.800702844,0.008036654,0.641125045,0.994033741,DERMASON
977.03,380.1375465,214.574044,0.837768905,0.748823349,0.005973249,0.560736407,0.993395837,CALI
751.652,224.4510362,162.6907913,0.632321302,0.847645452,0.007895144,0.718502813,0.991258937,DERMASON
724.849,274.9204525,171.2367809,0.880401134,0.78746438,0.007468635,0.620100149,0.995570068,SIRA
622.391,227.9850299,159.0121082,0.915916044,0.831639165,0.00807484,0.6916237,0.991621655,DERMASON
1141.82,417.8295512,248.4662742,0.781315661,0.76888588,0.005154508,0.591185496,0.994158146,BARBUNYA
1059.047,424.1268957,231.4512985,0.858619782,0.736495322,0.005534448,0.54242536,0.99397664,CALI
725.338,243.6988427,206.7136807,0.943561204,0.920284545,0.006168966,0.846923644,0.998455019,SEKER
977.204,359.2187289,224.1367188,0.822784585,0.785451665,0.005745293,0.616934318,0.988746346,BARBUNYA
1057.912,408.2975512,241.8667866,0.858284868,0.764079633,0.005341412,0.583817685,0.985548014,CALI
794.213,282.4130237,214.3820412,0.945982663,0.870650767,0.005947541,0.758032758,0.998583286,SEKER
680.959,269.3265593,146.1434455,0.836059491,0.73588593,0.008729913,0.541528102,0.997977705,DERMASON
675.669,251.3436521,168.6190772,0.914906599,0.818473419,0.007561937,0.669898738,0.99855128,DERMASON
607.859,223.429994,149.8702113,0.891397029,0.817611697,0.008524609,0.668488887,0.996598769,DERMASON
1058.905,415.3089974,233.4139571,0.848360172,0.747525345,0.005486393,0.558794141,0.994251747,CALI
1079.045,391.0066504,232.6839979,0.765462592,0.768541858,0.005513037,0.590656587,0.992550651,BARBUNYA
732.055,263.0425088,190.0104776,0.916171902,0.847922939,0.006732423,0.718973311,0.995316395,DERMASON
718.497,278.7936452,167.2160167,0.887395145,0.772770866,0.007647611,0.597174811,0.995649494,DERMASON
967.065,376.0208577,220.8809807,0.864609668,0.761208976,0.005843733,0.579439106,0.98641897,CALI
1360.135,504.0249642,325.6784474,0.870273946,0.801323883,0.003934068,0.642119966,0.993754716,BOMBAY
741.939,262.0208666,204.6762773,0.959404726,0.882842792,0.006234584,0.779411396,0.99778075,SEKER
925.731,259.0915135,200.5185355,0.595048401,0.877319723,0.00638471,0.769689896,0.994522125,SEKER
979.426,375.6817187,207.4573168,0.787170501,0.736268295,0.006251984,0.542091002,0.981665445,HOROZ
842.448,350.3625562,167.5918045,0.813030093,0.69012674,0.007630179,0.476274917,0.995686501,HOROZ
783.797,310.5081523,169.2769629,0.841258957,0.736962803,0.007549983,0.543114172,0.996245297,HOROZ
775.893,298.1930072,174.1351923,0.848988339,0.763142023,0.007331653,0.582385747,0.99729041,SIRA
1028.839,333.4839255,253.4124746,0.777635749,0.865985758,0.005091124,0.749931333,0.986889242,BARBUNYA
748.428,270.8328979,180.6069978,0.857792537,0.814685279,0.007083191,0.663712104,0.995282989,SIRA
839.531,346.3371445,159.8134744,0.770300796,0.677201585,0.008016321,0.458601987,0.993851759,HOROZ
702.685,238.1659954,193.0809557,0.918110254,0.899867309,0.006601968,0.809761174,0.998843078,SEKER
1001.046,381.7267159,236.0392725,0.878912138,0.782572058,0.005446392,0.612419025,0.990414438,CALI
1599.927,601.7414307,369.4322407,0.848042327,0.779379799,0.003483389,0.607432871,0.989403427,BOMBAY
1036.289,354.0364832,223.5834024,0.725246506,0.793461429,0.005712293,0.629581039,0.996919515,BARBUNYA
953.88,332.9919625,223.0799218,0.801626802,0.816387289,0.005736987,0.666488205,0.994868626,BARBUNYA
786.076,278.3614339,217.7840958,0.966685384,0.883788152,0.005856049,0.781081498,0.998341798,SEKER
726.711,253.531331,201.601967,0.953324388,0.890841779,0.006328158,0.793599075,0.998017196,SEKER
680.423,260.0898266,163.1027196,0.901298102,0.790569355,0.007832615,0.624999906,0.996648723,SIRA
825.844,317.3425191,194.2818935,0.882551942,0.778197834,0.006625243,0.605591869,0.989181471,SIRA
781.37,294.4418681,188.8908891,0.896261401,0.799695482,0.006761784,0.639512864,0.99686842,SIRA
772.654,277.1386431,206.6872579,0.94518127,0.862771224,0.00617194,0.744374186,0.998101449,SEKER
667.427,248.5096472,166.2182438,0.908952808,0.815044487,0.007712661,0.664297515,0.99317823,DERMASON
875.744,334.1154528,203.2782849,0.867603884,0.777126072,0.006310018,0.603924931,0.992632598,SIRA
907.287,366.2212707,186.2946336,0.81169957,0.710475176,0.006887613,0.504774976,0.992295534,HOROZ
721.007,271.8475263,176.7023918,0.910355913,0.805507951,0.007218469,0.648843059,0.998211619,DERMASON
585.082,211.9964374,147.7645408,0.900259467,0.833531756,0.008644448,0.694775189,0.996787619,DERMASON
1080.801,413.4213494,243.1914017,0.839593442,0.762495849,0.00529715,0.58139992,0.988370221,CALI
1027.756,365.6343653,231.2619774,0.788923781,0.794713635,0.005513683,0.631569762,0.998536861,BARBUNYA
977.491,390.7232106,199.2938491,0.794538108,0.709824605,0.006467535,0.50385097,0.987819091,HOROZ
1011.661,357.0747308,234.2268649,0.804010616,0.808643146,0.005453021,0.653903737,0.996864731,BARBUNYA
733.113,272.2276484,175.1793883,0.871700359,0.800336141,0.007301852,0.640537938,0.995391857,SIRA
1046.653,388.4766707,238.0663984,0.82984108,0.78124162,0.005370002,0.610338469,0.995950113,BARBUNYA
758.932,278.9910223,188.7135974,0.899511946,0.821232696,0.006766864,0.674423141,0.997055877,SIRA
1014.64,398.0008833,219.2147418,0.829873283,0.739237454,0.005854073,0.546472013,0.99216112,CALI
764.703,269.2437751,206.669961,0.938442068,0.875792021,0.006165417,0.767011664,0.999241084,SEKER
640.822,233.4161316,157.9871675,0.882745866,0.82105929,0.008091522,0.674138358,0.995997144,DERMASON
917.877,342.5758264,218.1332902,0.869490308,0.795262078,0.005876691,0.632441773,0.993242539,BARBUNYA
767.466,263.5482273,217.3843647,0.958067144,0.907292135,0.005868887,0.823179017,0.997989764,SEKER
677.703,242.4443654,180.5545652,0.93861712,0.862028602,0.007067319,0.743093311,0.997807981,DERMASON
828.052,307.8508642,200.9466638,0.884211086,0.80509168,0.006380858,0.648172613,0.993002299,SIRA
789.547,291.418413,195.5451446,0.898515874,0.817474103,0.006538003,0.668263908,0.995905104,SIRA
740.619,279.9230087,178.0675717,0.894762815,0.796636761,0.007167222,0.634630128,0.997641363,DERMASON
705.478,232.983971,148.202168,0.674752305,0.791734824,0.008718155,0.626844032,0.985441803,DERMASON
767.735,286.4320226,189.3972708,0.902987246,0.810738329,0.006762809,0.657296639,0.994052369,SIRA
993.808,391.2499005,212.0103957,0.824988497,0.734382505,0.006034082,0.539317664,0.995271867,CALI
700.973,253.9294949,178.4380779,0.908125196,0.837357918,0.007151131,0.701168283,0.997810054,DERMASON
742.821,266.1947365,196.0669513,0.931985127,0.857510265,0.006504771,0.735323854,0.998329082,DERMASON
814.795,315.3774859,187.8048672,0.877613747,0.770405731,0.006802059,0.59352499,0.996696315,SIRA
750.526,278.1242637,184.4035791,0.896907477,0.813487367,0.006917826,0.661761696,0.998093341,DERMASON
1045.027,413.9886032,227.2404819,0.841688436,0.737165384,0.00565968,0.543412803,0.989993973,CALI
889.242,360.0106147,182.0619052,0.798032713,0.702368677,0.007169098,0.493321759,0.975498248,HOROZ
1087.632,370.8191638,244.1548892,0.752669216,0.809975739,0.005233641,0.656060698,0.996416169,BARBUNYA
995.358,361.8370919,233.0117717,0.837654415,0.801398999,0.005478977,0.642240355,0.997316061,BARBUNYA
1160.791,425.1604783,239.5172087,0.744132486,0.749680829,0.005328493,0.562021345,0.997628793,BARBUNYA
1019.868,430.7485527,195.0269262,0.792077182,0.670739707,0.006570195,0.449891755,0.993658805,HOROZ
762.103,293.4847372,170.0652844,0.84481005,0.759727442,0.007516384,0.577185786,0.99605995,SIRA
836.404,338.1600975,171.5685993,0.808907566,0.708097917,0.007509329,0.501402661,0.988259934,HOROZ
1179.304,418.3337201,263.9303155,0.779286733,0.792139496,0.004850471,0.627484981,0.994573609,BARBUNYA
650.335,238.2842684,165.9321726,0.920901621,0.83367831,0.007688077,0.695019525,0.998071781,DERMASON
625.881,229.5551129,157.4856443,0.908552958,0.827237185,0.008105187,0.684321361,0.997484361,DERMASON
1095.733,373.3533521,250.6776512,0.766009801,0.817620886,0.005101362,0.668503914,0.995653884,BARBUNYA
805.266,234.8940708,207.5429714,0.738145729,0.937537162,0.006166817,0.87897593,0.99481198,SEKER
996.504,411.7573211,196.9550914,0.79989078,0.688974565,0.00651422,0.474685952,0.992385698,HOROZ
1074.366,419.9836614,231.8239431,0.823596106,0.738970549,0.005551668,0.546077472,0.989300815,CALI
854.181,341.5499689,169.6706172,0.780152474,0.70312984,0.007540234,0.494391571,0.995219023,HOROZ
619.436,235.4348097,149.7855249,0.904304819,0.796403787,0.00852654,0.634258993,0.996936422,DERMASON
916.781,386.7688482,170.0737636,0.770768885,0.662409163,0.007502499,0.4387859,0.997853599,HOROZ
704.297,262.9750157,175.4550224,0.91667368,0.81620426,0.007267715,0.666189393,0.99849616,DERMASON
1120.201,429.1834536,248.5290287,0.829789858,0.756810544,0.005179559,0.5727622,0.989099987,CALI
745.201,267.0422096,157.3759619,0.738583924,0.763384906,0.008181691,0.582756515,0.98884598,DERMASON
659.06,240.2039022,165.7514874,0.90122234,0.829107793,0.007710953,0.687419733,0.996195599,DERMASON
786.993,285.3914353,204.1372873,0.92521463,0.844308783,0.006258447,0.712857321,0.996600752,SEKER
918.914,390.0784989,173.9985977,0.784934089,0.664338739,0.007395694,0.44134596,0.989430789,HOROZ
1138.087,381.7460435,251.8354203,0.727558776,0.809440792,0.005090558,0.655194396,0.993179864,BARBUNYA
676.717,251.5991783,170.9062633,0.925438683,0.823610396,0.007460317,0.678334085,0.998607629,DERMASON
619.809,232.087381,155.0669744,0.917642289,0.814316411,0.008273175,0.663111218,0.992472746,DERMASON
680.978,237.1379832,190.3678563,0.959662852,0.895450181,0.006696165,0.801831027,0.998827199,SEKER
708.962,260.8608183,179.4399778,0.917075551,0.828450931,0.007111606,0.686330945,0.997753423,DERMASON
688.667,248.1981367,168.5628496,0.867739489,0.822726648,0.0075788,0.676879137,0.996661725,DERMASON
1279.356,451.3612558,323.7479961,0.875280258,0.844094027,0.00395917,0.712494726,0.9933421,BOMBAY
669.313,236.436655,173.2308993,0.899489569,0.854599524,0.007373438,0.730340347,0.996815403,SEKER
704.918,238.6497302,203.5074201,0.96414536,0.923206892,0.006259665,0.852310965,0.999490739,SEKER
1564.022,572.7285071,367.5948999,0.839419123,0.796404333,0.003505049,0.634259861,0.988203872,BOMBAY
637.89,235.0219235,155.704338,0.883498412,0.812064324,0.008215252,0.659448467,0.995379121,DERMASON
707.518,241.3054992,206.2840328,0.979891376,0.923866818,0.006181931,0.853529897,0.998436258,SEKER
1481.09,526.7970164,375.0376977,0.885455117,0.842115278,0.003408189,0.709158141,0.996119577,BOMBAY
1160.9,466.2819801,241.9101475,0.819082036,0.717232577,0.005308129,0.514422569,0.991549865,CALI
820.606,306.53313,194.3638771,0.865564274,0.79278798,0.006608739,0.628512782,0.991233521,SIRA
808.541,308.8719473,183.4686893,0.849491923,0.767986057,0.00698916,0.589802583,0.992940393,SIRA
734.307,270.1436725,179.8868838,0.887815055,0.81525646,0.007091316,0.664643095,0.998122391,SIRA
685.062,252.0025366,159.3324445,0.842702826,0.794350765,0.008007198,0.630993138,0.997988024,DERMASON
580.296,215.3230921,146.2245614,0.921812998,0.823626877,0.008716828,0.678361232,0.998921362,DERMASON
690.139,252.0327181,175.3030169,0.911981123,0.832382036,0.007291348,0.692859854,0.996122915,DERMASON
618.439,237.3762447,148.248689,0.906335756,0.789503934,0.008605265,0.623316462,0.998056185,DERMASON
765.816,283.7377751,188.4504276,0.897790521,0.814038437,0.006771785,0.662658577,0.997722705,SIRA
711.163,242.9600789,203.0492489,0.96189659,0.913794528,0.00627593,0.835020439,0.999149876,SEKER
755.258,256.9267863,216.5735949,0.962346901,0.917913808,0.00588162,0.842565759,0.999557277,SEKER
1029.369,379.9428423,249.0095761,0.87571999,0.807022377,0.005145418,0.651285117,0.993741374,CALI
867.433,347.4427551,172.1287909,0.782650867,0.70305102,0.00741401,0.494280737,0.997707938,HOROZ
946.46,330.9432846,217.743578,0.791617499,0.809946833,0.005864669,0.656013872,0.997059879,BARBUNYA
784.808,280.3904973,210.8225172,0.945512262,0.866330971,0.006050331,0.750529351,0.998191753,SEKER
1070.319,408.2722779,248.8812726,0.862217813,0.774857723,0.005194172,0.60040449,0.98492147,CALI
666.726,240.7172415,173.3194823,0.921607505,0.846375966,0.007383738,0.716352275,0.994916101,DERMASON
1064.874,419.7248464,223.0826866,0.810783538,0.727170301,0.005736846,0.528776646,0.994880867,CALI
603.021,222.7671649,154.5212054,0.931364917,0.831555659,0.008265636,0.691484815,0.996886553,DERMASON
1068.728,415.2455851,232.5963734,0.830768381,0.746710521,0.005499213,0.557576603,0.995420605,CALI
787.846,301.5002544,189.9134265,0.908514069,0.79281089,0.006718669,0.628549108,0.997863708,SIRA
863.776,325.1539409,199.4678056,0.85325994,0.781093307,0.00641823,0.610106754,0.994539519,SIRA
710.956,250.6992371,193.8429913,0.945924011,0.877946321,0.006589025,0.770789743,0.996870711,SEKER
1035.64,407.2761052,227.6006932,0.841913275,0.742683356,0.005667791,0.551578567,0.987012682,CALI
745.977,280.4183338,184.5284088,0.916076793,0.810466561,0.006912474,0.656856046,0.998190355,SIRA
785.847,289.9400126,198.5056873,0.914362931,0.824972133,0.006452432,0.680579021,0.994062652,SIRA
