Area,Perimeter,MajorAxisLength,AspectRation,ConvexArea,EquivDiameter,Compactness,ShapeFactor2,labels
66358,981.292,376.3855561,1.661237009,67547,290.6709991,0.772269271,0.001244499,2
54983,941.046,376.9001653,2.011062859,55651,264.5874711,0.702009432,0.00102695,4
59105,957.363,372.9813606,1.814594976,60667,274.3261258,0.735495536,0.001139103,4
93368,1170.46,442.9813402,1.646305226,94486,344.7895442,0.778338754,0.001074093,0
52271,912.105,352.1450671,1.779469043,54321,257.9796586,0.732594839,0.001197005,4
87307,1146.429,449.8258641,1.801676359,88868,333.4107451,0.741199588,0.000959215,2
84365,1108.866,445.2606934,1.836740924,84908,327.7451055,0.736074642,0.000955695,2
34290,684.886,254.4472911,1.478339036,34574,208.9482807,0.821184929,0.002081488,3
61701,973.472,327.5645931,1.362998687,62812,280.2858419,0.855665868,0.001755502,0
31233,658.151,245.8577871,1.518057572,31575,199.4168767,0.811106612,0.002101657,3
70743,1034.348,357.5221734,1.412647355,71718,300.121284,0.83944803,0.001548013,0
49257,867.856,335.8627015,1.77774485,50290,250.431548,0.745636675,0.001300118,6
48112,788.422,278.3762766,1.263202887,48427,247.5037393,0.889097815,0.002230266,5
45750,798.725,304.884846,1.592490346,46099,241.3518369,0.791616376,0.001614298,6
34570,693.587,263.3023255,1.566009848,34900,209.799645,0.796801337,0.001893805,3
46549,802.162,298.5930059,1.499405638,47008,243.4502569,0.815324713,0.001748523,6
27606,624.004,238.2861991,1.608156516,27973,187.4808013,0.786788333,0.00204036,3
67943,1015.562,383.7381648,1.689694064,68691,294.121938,0.766465171,0.001202374,2
29765,639.206,239.9263519,1.516627239,30121,194.6740225,0.81139075,0.002155123,3
30471,655.561,247.9033013,1.580552824,30957,196.9692417,0.794540616,0.002000045,3
52437,915.701,376.5203919,2.117951072,52928,258.3889742,0.686254927,0.000982364,4
58639,954.844,394.7229777,2.077880629,59344,273.2425546,0.692238785,0.000953475,4
68932,1019.142,400.2697698,1.79913435,70319,296.2548705,0.740138009,0.001074886,2
34870,702.12,261.0517751,1.531449315,35235,210.7080039,0.807150244,0.001960072,3
40464,763.363,239.6600281,1.109177813,41122,226.9809792,0.947095688,0.002939558,5
45169,766.629,265.7160514,1.223013123,45532,239.814422,0.902521397,0.002407615,5
40538,762.218,294.3286146,1.668539242,40996,227.1884343,0.77188701,0.001589882,6
33767,687.552,257.4015727,1.533703851,34158,207.3486911,0.805545549,0.001979971,3
29709,639.387,238.9270984,1.505110079,29986,194.490806,0.814017361,0.00217817,3
41251,743.017,250.6483104,1.194076129,41836,229.1776701,0.914339577,0.002619631,5
46031,799.941,299.0824108,1.521264812,46446,242.091903,0.809448815,0.001720592,6
62958,978.83,336.8552,1.384463221,64609,283.1265005,0.840499124,0.001647105,0
77440,1060.302,411.3666514,1.705580964,78059,314.0058444,0.76332353,0.001112444,2
39686,715.976,239.5991081,1.134140997,40005,224.7883106,0.938185089,0.002885239,5
35091,685.847,232.5036811,1.207015536,35452,211.3746647,0.909123949,0.002791941,5
51426,902.873,373.5488404,2.123834233,52047,255.885945,0.685013356,0.000986599,4
41158,728.657,253.2860349,1.222926273,41456,228.9191848,0.903797104,0.002532914,5
31424,663.866,241.9835215,1.456686355,31874,200.025697,0.826608753,0.002217707,3
78865,1075.999,414.0470433,1.690103325,79578,316.8817393,0.765327864,0.001111054,2
24188,567.651,205.585,1.361599467,24574,175.491077,0.853618099,0.002783721,3
73240,1042.358,404.7690061,1.741611324,74073,305.3720096,0.754435258,0.0011044,2
64821,977.898,371.552348,1.629924869,66064,287.2849814,0.7732019,0.001263734,2
20942,530.683,191.1765253,1.369592756,21191,163.29171,0.854141008,0.002997191,3
42502,758.807,264.6697571,1.293370966,42908,232.626798,0.878932298,0.002292432,5
63076,990.318,387.0968064,1.83813009,63886,283.3917033,0.732095173,0.00108744,2
60497,993.986,407.9292816,2.138932784,61518,277.5376961,0.680357377,0.000891208,4
48212,826.362,309.6394622,1.553745653,48777,247.760822,0.800159063,0.001624001,6
69693,1028.815,401.549167,1.793377501,71239,297.8856888,0.741841132,0.001076398,2
27761,632.209,250.318697,1.770231851,28012,188.0063909,0.751068111,0.001769927,3
46978,823.08,316.0762651,1.667667144,47415,244.5695143,0.773767414,0.001487712,6
41586,745.494,262.3119312,1.298274,42002,230.1063661,0.87722417,0.002304056,5
50090,847.229,327.783447,1.676401355,50665,252.540232,0.770448399,0.001422296,6
77128,1077.519,427.9797816,1.84454699,78614,313.3726529,0.732213685,0.00098388,2
54113,872.821,327.6299219,1.554348165,54651,262.485831,0.801165625,0.001538689,0
82319,1166.127,391.4223967,1.455398074,83725,323.7465152,0.827102685,0.00137266,0
61348,949.061,356.9393556,1.628030639,62159,279.4829147,0.782998317,0.001349016,0
58959,958.214,381.4574722,1.90478321,59861,273.9870988,0.718263814,0.001062213,4
25730,602.505,220.8064387,1.481329456,26113,180.9984903,0.819715636,0.002390037,3
56413,929.481,377.8808379,1.978022848,57007,268.0060866,0.709234393,0.001045477,4
38482,734.166,279.5266014,1.584759096,38847,221.3522174,0.791882477,0.001761928,3
43678,766.754,266.2025458,1.268866658,44143,235.8231474,0.885878633,0.002315401,5
48545,818.048,306.7569726,1.515299609,49124,248.6149909,0.810462396,0.001681749,6
77067,1129.233,398.9042899,1.609998228,78528,313.2487063,0.785272844,0.001214122,0
59959,976.082,401.9377152,2.082179753,61334,276.3008684,0.6874221,0.000923375,4
40586,757.206,279.0875951,1.493037521,41123,227.3228985,0.814521686,0.001867044,6
29154,631.041,233.5074911,1.465562049,29499,192.6655799,0.825093786,0.00228979,3
41680,754.927,282.9579343,1.504598605,42133,230.3662827,0.814136148,0.001839764,3
46445,803.64,303.2764856,1.547097568,46953,243.1781459,0.801836468,0.001665033,6
50547,893.526,369.2940605,2.096272803,51305,253.6896515,0.686958385,0.001003641,4
37135,696.823,242.7890097,1.244238712,37424,217.443672,0.895607558,0.002594755,5
40635,778.032,280.7540365,1.520158674,41309,227.460082,0.810175643,0.00183621,6
47406,803.384,281.5049052,1.309050984,48073,245.6810816,0.872741743,0.002125081,5
74923,1101.567,385.5329639,1.551796142,76197,308.8606909,0.801126544,0.001307467,0
61774,977.266,402.3149117,2.053706109,62439,280.4515995,0.697094717,0.000948653,4
44711,807.275,314.8345454,1.737935241,45168,238.5955014,0.757844096,0.00143274,6
41354,745.823,268.0788839,1.363673682,41832,229.4636096,0.855955554,0.002146494,5
63882,1004.206,411.2634035,2.069088957,64663,285.1965789,0.69346452,0.000918371,4
44660,782.631,288.6180501,1.461550893,45058,238.4593845,0.826210919,0.001857583,6
51712,899.975,368.8724141,2.0494098,52345,256.5964991,0.695623986,0.001030298,4
71161,1037.077,407.7629739,1.822608076,72221,301.0066432,0.738190229,0.001049588,2
33662,677.564,254.5702952,1.507560599,34054,207.0260601,0.813237302,0.002040407,3
44269,803.236,307.4793207,1.668403822,44817,237.4132292,0.772127467,0.001522832,6
35272,682.862,230.0811517,1.17736212,35637,211.9191007,0.921062412,0.002895923,5
57817,952.871,393.3447524,2.093473166,58459,271.320642,0.689778217,0.000950026,4
34787,677.348,230.8566379,1.198346811,35126,210.4570836,0.911635401,0.002827417,5
81169,1095.175,430.5853201,1.786798431,81866,321.4771852,0.746605075,0.001016746,2
53978,924.848,366.1477398,1.932803616,54949,262.1582044,0.71599023,0.001099633,4
37781,738.792,283.2345962,1.664065386,38242,219.3268411,0.774364587,0.001662779,4
48233,879.325,359.1963177,2.089763972,48857,247.8147755,0.689914577,0.001040755,4
65181,977.089,368.0482822,1.62340199,65980,288.0816321,0.782727827,0.001307394,2
59314,973.235,401.5320004,2.122938104,60033,274.8107173,0.68440552,0.000916214,4
64595,1013.236,374.3757955,1.699453852,65684,286.783731,0.766031711,0.00123105,0
50958,852.259,326.50924,1.640636591,51488,254.7189446,0.780127829,0.001463949,6
86177,1130.442,441.2044839,1.761214868,87187,331.2460781,0.750776772,0.001003394,2
64001,971.208,358.8447694,1.572859599,64745,285.4620887,0.795502995,0.001385055,0
80951,1107.182,395.5388204,1.511920757,82239,321.0451906,0.81166544,0.001308142,0
45478,838.042,331.8432701,1.882512801,46206,240.6333061,0.725141438,0.001244521,4
50169,841.2,308.9232099,1.486560323,50677,252.7393019,0.818129858,0.001701703,6
26997,606.154,221.8833126,1.425351805,27317,185.401316,0.83558026,0.002471392,3
48761,878.828,363.7837935,2.122484126,49402,249.1674807,0.684932878,0.001012844,4
59680,951.625,389.022583,1.980319718,60281,275.65728,0.708589403,0.001013688,4
70122,1023.764,396.4554433,1.743767248,71191,298.80111,0.753681442,0.001125307,2
37924,741.726,283.105509,1.656411745,38341,219.741522,0.77618243,0.001671357,6
41759,775.473,304.2975203,1.733287615,42315,230.5844968,0.757760025,0.001482023,3
43515,791.852,293.7542186,1.541256516,44408,235.3827071,0.801291325,0.001716669,6
51939,887.04,362.2827752,1.976133992,52530,257.1590728,0.709829698,0.001092322,4
58891,981.815,347.1969328,1.604406752,60173,273.8290526,0.788685114,0.001407088,0
59039,930.334,349.7941673,1.611703008,60458,274.1729189,0.783812152,0.001379435,2
65635,978.997,371.9755563,1.65058638,66337,289.0831671,0.777156354,0.001275241,2
48007,809.638,284.681009,1.324745734,48696,247.2335148,0.868458053,0.002080794,5
28814,628.443,236.4423025,1.519816629,29137,191.5388322,0.810086986,0.002179857,3
48686,874.501,351.8705181,1.988495843,49362,248.9757829,0.707577845,0.00111752,4
59403,960.008,348.6860621,1.603558978,60252,275.0168153,0.788723282,0.001401214,0
72916,1030.926,399.956394,1.706715488,73985,304.6958067,0.761822567,0.001139685,2
50436,850.438,331.0326391,1.70346394,50908,253.4109502,0.765516509,0.001390363,6
50709,894.442,366.5037302,2.063812685,51402,254.0958561,0.69329678,0.00103003,4
94651,1199.819,424.7418673,1.490700885,95964,347.1503941,0.817320874,0.001235236,0
64492,999.141,389.7986798,1.80096583,66228,286.5549942,0.735135877,0.001088892,4
74353,1058.789,413.9246059,1.791088253,75245,307.683571,0.743332401,0.001048419,2
33494,678.636,247.4457385,1.433710132,33891,206.508802,0.834561966,0.002210686,3
30057,642.063,239.8814209,1.498623723,30433,195.6265856,0.815513702,0.002177488,3
72674,1020.748,358.201645,1.384380089,73608,304.189761,0.849213746,0.001581235,0
47005,821.278,310.4624587,1.603287461,47735,244.6397858,0.787985082,0.001570785,6
66163,1012.844,359.8474233,1.53514292,67353,290.2436011,0.806574071,0.001419907,0
41492,761.691,279.9995221,1.480328455,42008,229.8461555,0.820880528,0.001890134,6
70237,1001.22,375.4192475,1.569608611,70832,299.0460264,0.796565515,0.001327444,2
55736,935.811,384.3437562,2.076218572,56347,266.3930916,0.693111537,0.000981694,4
80759,1236.831,415.8544334,1.675673315,82623,320.6642362,0.771097313,0.001122967,0
82073,1106.614,424.2211625,1.701037421,83672,323.2624153,0.762013883,0.001075037,2
41326,742.671,273.5735168,1.41886262,41701,229.3859137,0.838479969,0.002018372,5
27408,625.993,230.8101581,1.520694828,27861,186.8072521,0.809354552,0.002229013,3
51421,860.051,318.0998867,1.533891141,52370,255.8735051,0.804381001,0.001597534,6
40679,781.514,289.4909695,1.60814238,41498,227.5831967,0.786149555,0.001676738,6
55847,915.961,358.0579392,1.792683261,56445,266.6582248,0.744734848,0.001216578,4
53759,899.51,354.1312794,1.821103556,54419,261.6258487,0.738782095,0.001210482,4
65099,1008.429,339.042428,1.382078175,66288,287.9003667,0.849157341,0.001670368,0
68197,1008.009,368.3233216,1.542799111,69740,294.6712019,0.800034059,0.001364827,2
36500,742.992,295.8043238,1.865925822,37093,215.5765372,0.728780886,0.001410195,4
61493,992.528,400.4085418,2.018693698,62537,279.8130078,0.698818778,0.00095789,4
77054,1073.039,407.4000036,1.680568066,78024,313.2222851,0.768832308,0.001139547,2
28310,623.756,232.3069842,1.494319843,28650,189.8562917,0.817264674,0.002258151,3
48123,798.934,276.4188256,1.245528249,48499,247.5320315,0.895496285,0.002278504,5
46243,800.216,299.5363521,1.518113098,46768,242.6487508,0.810081144,0.001720669,6
38489,707.978,244.1193992,1.214826063,38782,221.3723489,0.906819981,0.002645634,5
35605,694.737,245.5544517,1.329157076,35968,212.9171059,0.867087135,0.002404737,5
58835,921.619,349.560119,1.629239288,59540,273.6988283,0.782980705,0.001377432,0
40369,760.189,276.6144812,1.486177054,40986,226.7143736,0.819604138,0.001907319,3
47009,802.977,295.6113614,1.449620698,47490,244.6501947,0.82760755,0.001819775,6
56301,960.988,402.7083316,2.241201297,57012,267.7399104,0.664848202,0.000862073,4
59503,973.139,397.2301058,2.073346173,60107,275.2482019,0.692918784,0.000949319,4
71368,1067.432,386.6664679,1.639712261,72557,301.4441239,0.779597273,0.001234508,0
41979,757.238,272.5799202,1.386605663,42362,231.191096,0.848158939,0.002072767,3
44193,808.541,308.8719473,1.68351313,44887,237.2093489,0.767986057,0.001499747,6
35677,689.725,235.9739477,1.224393188,36120,213.1322764,0.903202572,0.002715165,5
87672,1140.811,435.1678431,1.661297385,89768,334.106955,0.767765726,0.001063875,2
28394,634.531,235.5697753,1.530708929,28791,190.1377491,0.807139833,0.00217204,3
101496,1239.9,480.4816111,1.779274017,102579,359.4839646,0.748174241,0.000914995,2
35240,697.995,251.5585481,1.40763906,35620,211.8229486,0.84204234,0.002213699,3
30777,650.391,241.1877721,1.478358024,31159,197.9557867,0.820753826,0.002193615,3
41431,759.449,284.7379608,1.528618253,41945,229.6771377,0.806626335,0.001794689,6
40344,760.586,282.7320891,1.549202376,40944,226.6441621,0.801621644,0.001785063,6
36975,692.588,239.6615036,1.219487497,37239,216.974727,0.905338253,0.002686045,5
77492,1134.539,428.9230129,1.849349984,78865,314.1112523,0.732325482,0.000982017,0
65881,1003.375,393.35962,1.833776122,66670,289.6244024,0.73628402,0.001082408,2
48563,848.576,335.1261262,1.800417355,49285,248.6610786,0.741992519,0.00129027,6
26564,605.984,220.3652256,1.430340608,26874,183.908497,0.834562243,0.002482357,3
70765,1035.257,396.4028105,1.725908399,71792,300.167947,0.757229613,0.001136078,4
50367,878.371,339.082248,1.766046359,51272,253.2375489,0.746832222,0.001291906,4
28960,627.343,230.5684836,1.436900635,29266,192.0234809,0.83282623,0.002362646,3
49900,847.921,304.5227337,1.44361564,50763,252.0608127,0.827724123,0.00176702,6
44797,785.622,292.6900029,1.497562524,45292,238.8248561,0.815965198,0.001786592,6
43962,785.947,299.0973499,1.590193981,44551,236.5885814,0.791008618,0.001643008,6
27332,626.434,234.3922922,1.565750494,27859,186.5480722,0.795879721,0.002122469,3
83575,1118.077,431.5356315,1.734190514,85300,326.2069818,0.755921314,0.001039983,2
43947,765.591,266.0595312,1.262944726,44397,236.5482155,0.889080028,0.002333419,5
71383,1017.404,384.4605801,1.608380344,72502,301.4758007,0.784152697,0.001256144,2
40347,746.003,266.1024441,1.371291725,41013,226.6525886,0.851749368,0.002141237,6
43831,776.152,282.8968782,1.4244125,44357,236.2358196,0.835059832,0.001935962,6
46009,798.716,287.505734,1.409843459,46553,242.0340435,0.841840753,0.001935991,5
27494,618.455,232.5689148,1.542658018,27792,187.1001017,0.804493162,0.002185662,3
30306,649.051,241.220188,1.503067729,30694,196.4352251,0.814339905,0.002159174,3
43014,781.284,293.0831546,1.563964379,43542,234.0237718,0.79848933,0.001708588,6
38427,756.323,306.5338861,1.908776886,38773,221.1939782,0.721597149,0.001334139,4
78877,1092.37,416.4442696,1.718297665,79650,316.9058465,0.760980207,0.001092144,2
37401,718.286,272.9152915,1.560388008,37686,218.2210627,0.799592656,0.001839923,3
46508,816.055,300.8069239,1.514594865,47034,243.3430187,0.808967478,0.001708694,6
45272,815.716,312.2212756,1.684189668,45817,240.0876937,0.768966475,0.001487449,6
41863,754.738,264.7545345,1.309745084,42324,230.8714514,0.872020764,0.002255798,5
71468,1024.863,405.7050301,1.793297161,72169,301.6552399,0.743533399,0.001070238,2
68109,1054.03,382.4985513,1.681372397,69487,294.4810217,0.76988794,0.001217069,0
85446,1104.639,431.766247,1.694696035,86852,329.8381817,0.763927667,0.001061563,2
65587,1010.572,408.4144656,1.970810841,66766,288.9774421,0.707559272,0.000962752,4
33573,682.052,253.9958361,1.503715723,34017,206.7521977,0.813998374,0.002048851,3
41609,753.219,283.886934,1.516806131,41978,230.1699898,0.810780498,0.001818658,3
73769,1047.573,399.9223342,1.693447724,74575,306.4728503,0.76633092,0.001153312,2
69949,1119.198,367.4970117,1.512331139,71364,298.432292,0.812067262,0.001409354,0
36398,708.613,258.4921149,1.439383329,36836,215.2751099,0.832811129,0.002107345,6
40407,760.877,294.3865619,1.676269914,40842,226.8210534,0.770487117,0.001583808,3
79363,1088.187,412.5430882,1.67728042,80202,317.8806537,0.770539279,0.001130343,2
50824,899.867,366.8201927,2.056001749,51974,254.3838175,0.693483681,0.001029696,4
37783,725.097,276.5671888,1.587619011,38182,219.3326463,0.79305375,0.001786054,3
36592,698.499,239.8121644,1.233609808,36953,215.8480517,0.900071321,0.002653215,5
41572,766.159,274.1382193,1.412322951,42272,230.06763,0.839239529,0.002017865,3
34113,673.914,221.2423662,1.125855866,34492,208.4083026,0.941990931,0.003150032,5
41229,773.459,296.3552457,1.668543409,41706,229.1165494,0.77311454,0.001584036,6
61639,982.13,406.985728,2.098719729,62213,280.1449844,0.688341053,0.000914362,4
45509,819.252,311.0072436,1.666062107,46000,240.7153058,0.773986171,0.001512815,6
29688,638.382,233.4472425,1.43850999,30054,194.4220553,0.832830807,0.002333537,3
57786,916.524,331.8750114,1.475429982,59196,271.2478946,0.817319428,0.00158088,2
43533,820.623,333.7998456,1.993061123,44179,235.4313851,0.705307052,0.00117047,4
55381,914.969,363.1423524,1.867071633,55974,265.543366,0.731237666,0.001156459,4
42419,780.557,302.7231965,1.691611118,42909,232.3995444,0.76769652,0.001529056,6
37424,695.317,238.5826817,1.193871306,37686,218.2881507,0.914937116,0.00275571,5
62650,963.789,349.1235041,1.519919168,63464,282.4331027,0.808977624,0.001472258,0
45676,817.565,323.2409174,1.793000432,46100,241.1565662,0.746058291,0.001352412,6
29242,635.046,239.5213146,1.537594057,29594,192.9561369,0.805590672,0.002128014,3
32775,649.807,220.0250995,1.159189666,33062,204.2802636,0.928440728,0.00307699,5
33400,682.854,261.2171063,1.600445241,33783,206.2188177,0.789453725,0.001873879,3
49226,831.527,317.1805409,1.600124238,49747,250.3527308,0.789306715,0.001542677,6
37047,710.523,249.1860379,1.315166051,37442,217.1858776,0.871581247,0.002394319,5
66306,1026.124,388.0393096,1.754610231,68370,290.5570878,0.748782612,0.001134817,2
